CODEMAMROT,Boroughs,Year,Month,Sum_NOMBRE_UNI,Sum_Fire_Incident,Count_Incident,Count_Incident_1,Count_Crime,Count_Crime_1,Sum_ETAGE_HORS_SOL,Sum_NOMBRE_LOGEMENT,Building_Life,Sum_SUPERFICIE_TERRAIN,Sum_SUPERFICIE_BATIMENT
REM24,Rosemont-La Petite-Patrie,2015,4,1023,21,613,652,184,180,44305,69621,67.6438886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2015,5,1209,29,677,613,173,184,44305,69621,67.7272219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2015,6,1133,29,613,677,152,173,44305,69621,67.8105553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2015,7,1109,25,669,613,164,152,44305,69621,67.8938886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2015,8,1085,22,657,669,165,164,44305,69621,67.9772219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2015,9,1096,27,635,657,183,165,44305,69621,68.0605553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2015,10,1147,20,665,635,288,183,44305,69621,68.1438886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2015,11,1061,18,605,665,239,288,44305,69621,68.2272219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2015,12,1112,12,666,605,179,239,44305,69621,68.3105553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2016,1,1000,10,620,666,150,179,44305,69621,68.3938886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2016,2,1141,12,679,620,114,150,44305,69621,68.4772219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2016,3,1040,9,601,679,177,114,44305,69621,68.5605553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2016,4,965,17,608,601,147,177,44305,69621,68.6438886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2016,5,1115,35,684,608,156,147,44305,69621,68.7272219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2016,6,1143,48,674,684,164,156,44305,69621,68.8105553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2016,7,1116,26,718,674,182,164,44305,69621,68.8938886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2016,8,1252,39,715,718,229,182,44305,69621,68.9772219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2016,9,1142,24,666,715,206,229,44305,69621,69.0605553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2016,10,1185,23,692,666,218,206,44305,69621,69.1438886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2016,11,1036,18,635,692,191,218,44305,69621,69.2272219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2016,12,1315,20,685,635,174,191,44305,69621,69.3105553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2017,1,1068,8,695,685,189,174,44305,69621,69.3938886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2017,2,954,11,581,695,161,189,44305,69621,69.4772219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2017,3,1069,10,644,581,167,161,44305,69621,69.5605553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2017,4,1060,15,660,644,148,167,44305,69621,69.6438886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2017,5,1067,27,672,660,185,148,44305,69621,69.7272219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2017,6,1058,16,679,672,168,185,44305,69621,69.8105553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2017,7,1260,30,680,679,157,168,44305,69621,69.8938886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2017,8,1182,26,663,680,233,157,44305,69621,69.9772219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2017,9,1240,35,672,663,196,233,44305,69621,70.0605553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2017,10,1103,21,646,672,198,196,44305,69621,70.1438886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2017,11,963,10,565,646,182,198,44305,69621,70.2272219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2017,12,1111,11,620,565,133,182,44305,69621,70.3105553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2018,1,1219,10,726,620,116,133,44305,69621,70.3938886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2018,2,925,8,567,726,101,116,44305,69621,70.4772219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2018,3,921,11,563,567,123,101,44305,69621,70.5605553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2018,4,1018,17,567,563,140,123,44305,69621,70.6438886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2018,5,1122,32,636,567,152,140,44305,69621,70.7272219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2018,6,1153,41,658,636,110,152,44305,69621,70.8105553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2018,7,1255,42,690,658,133,110,44305,69621,70.8938886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2018,8,1109,20,623,690,208,133,44305,69621,70.9772219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2018,9,1092,22,608,623,146,208,44305,69621,71.0605553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2018,10,1094,20,594,608,148,146,44305,69621,71.1438886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2018,11,1108,13,578,594,152,148,44305,69621,71.2272219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2018,12,1044,9,586,578,120,152,44305,69621,71.3105553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2019,1,1247,18,657,586,87,120,44305,69621,71.3938886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2019,2,1074,13,578,657,113,87,44305,69621,71.4772219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2019,3,1172,16,636,578,118,113,44305,69621,71.5605553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2019,4,1025,20,588,636,147,118,44305,69621,71.6438886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2019,5,1088,18,635,588,146,147,44305,69621,71.7272219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2019,6,1125,29,604,635,159,146,44305,69621,71.8105553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2019,7,1004,40,619,604,150,159,44305,69621,71.8938886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2019,8,1056,27,583,619,123,150,44305,69621,71.9772219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2019,9,1262,19,654,583,169,123,44305,69621,72.0605553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2019,10,1120,10,612,654,161,169,44305,69621,72.1438886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2019,11,1025,13,604,612,149,161,44305,69621,72.2272219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2019,12,913,6,553,604,134,149,44305,69621,72.3105553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2020,1,955,11,518,553,155,134,44305,69621,72.3938886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2020,2,970,8,557,518,142,155,44305,69621,72.4772219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2020,3,905,13,432,557,104,142,44305,69621,72.5605553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2020,4,481,21,149,432,99,104,44305,69621,72.6438886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2020,5,826,50,219,149,111,99,44305,69621,72.7272219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2020,6,840,47,276,219,110,111,44305,69621,72.8105553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2020,7,767,24,386,276,129,110,44305,69621,72.8938886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2020,8,931,24,536,386,152,129,44305,69621,72.9772219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2020,9,861,23,539,536,134,152,44305,69621,73.0605553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2020,10,910,13,477,539,189,134,44305,69621,73.1438886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2020,11,945,17,498,477,139,189,44305,69621,73.2272219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2020,12,905,11,522,498,96,139,44305,69621,73.3105553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2021,1,984,13,508,522,86,96,44305,69621,73.3938886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2021,2,844,10,460,508,66,86,44305,69621,73.4772219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2021,3,801,14,476,460,96,66,44305,69621,73.5605553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2021,4,952,21,493,476,89,96,44305,69621,73.6438886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2021,5,925,29,577,493,112,89,44305,69621,73.7272219944609,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2021,6,1097,39,617,577,134,112,44305,69621,73.8105553277942,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2021,7,998,26,601,617,139,134,44305,69621,73.8938886611274,5659378,15333661
REM24,Rosemont-La Petite-Patrie,2021,8,143,3,71,601,6,139,44305,69621,73.9772219944609,5659378,15333661
REM25,Villeray-Saint-Michel-Parc-Extension,2015,2,1187,18,711,807,146,164,40021,63717,65.7670477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2015,3,1157,21,657,711,200,146,40021,63717,65.850381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2015,4,1014,30,640,657,153,200,40021,63717,65.9337144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2015,5,1057,46,706,640,185,153,40021,63717,66.0170477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2015,6,1162,22,694,706,197,185,40021,63717,66.100381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2015,7,1078,34,662,694,141,197,40021,63717,66.1837144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2015,8,1240,28,748,662,184,141,40021,63717,66.2670477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2015,9,1071,39,677,748,202,184,40021,63717,66.350381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2015,10,1245,23,698,677,189,202,40021,63717,66.4337144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2015,11,959,21,638,698,196,189,40021,63717,66.5170477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2015,12,972,18,634,638,181,196,40021,63717,66.600381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2016,1,1131,20,675,634,185,181,40021,63717,66.6837144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2016,2,1231,16,689,675,128,185,40021,63717,66.7670477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2016,3,1045,19,654,689,159,128,40021,63717,66.850381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2016,4,1097,31,689,654,166,159,40021,63717,66.9337144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2016,5,1155,37,710,689,153,166,40021,63717,67.0170477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2016,6,1300,54,736,710,154,153,40021,63717,67.100381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2016,7,1136,32,671,736,176,154,40021,63717,67.1837144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2016,8,1353,35,717,671,166,176,40021,63717,67.2670477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2016,9,1106,34,692,717,154,166,40021,63717,67.350381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2016,10,1148,17,719,692,178,154,40021,63717,67.4337144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2016,11,1107,20,665,719,168,178,40021,63717,67.5170477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2016,12,1200,17,719,665,165,168,40021,63717,67.600381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2017,1,1241,14,781,719,187,165,40021,63717,67.6837144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2017,2,984,11,638,781,137,187,40021,63717,67.7670477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2017,3,1111,9,661,638,158,137,40021,63717,67.850381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2017,4,1099,29,671,661,161,158,40021,63717,67.9337144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2017,5,1106,36,687,671,145,161,40021,63717,68.0170477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2017,6,1238,24,709,687,154,145,40021,63717,68.100381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2017,7,1134,21,719,709,152,154,40021,63717,68.1837144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2017,8,1106,19,628,719,160,152,40021,63717,68.2670477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2017,9,1123,34,716,628,135,160,40021,63717,68.350381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2017,10,1084,18,666,716,194,135,40021,63717,68.4337144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2017,11,1121,19,622,666,151,194,40021,63717,68.5170477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2017,12,1375,15,682,622,133,151,40021,63717,68.600381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2018,1,1548,21,845,682,125,133,40021,63717,68.6837144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2018,2,944,11,600,845,141,125,40021,63717,68.7670477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2018,3,1047,16,611,600,133,141,40021,63717,68.850381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2018,4,1046,25,646,611,137,133,40021,63717,68.9337144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2018,5,1209,30,707,646,136,137,40021,63717,69.0170477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2018,6,1015,28,616,707,125,136,40021,63717,69.100381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2018,7,1184,35,705,616,148,125,40021,63717,69.1837144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2018,8,1015,23,607,705,167,148,40021,63717,69.2670477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2018,9,1160,29,680,607,155,167,40021,63717,69.350381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2018,10,1156,20,619,680,165,155,40021,63717,69.4337144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2018,11,1074,12,605,619,166,165,40021,63717,69.5170477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2018,12,1044,13,651,605,140,166,40021,63717,69.600381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2019,1,1196,10,653,651,104,140,40021,63717,69.6837144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2019,2,1017,15,593,653,117,104,40021,63717,69.7670477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2019,3,1090,19,600,593,133,117,40021,63717,69.850381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2019,4,964,32,565,600,166,133,40021,63717,69.9337144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2019,5,990,28,596,565,139,166,40021,63717,70.0170477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2019,6,1063,30,653,596,131,139,40021,63717,70.100381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2019,7,1211,45,649,653,125,131,40021,63717,70.1837144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2019,8,1098,33,622,649,106,125,40021,63717,70.2670477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2019,9,1088,27,618,622,148,106,40021,63717,70.350381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2019,10,1058,14,630,618,113,148,40021,63717,70.4337144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2019,11,1080,14,637,630,132,113,40021,63717,70.5170477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2019,12,1032,17,625,637,168,132,40021,63717,70.600381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2020,1,1181,17,653,625,143,168,40021,63717,70.6837144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2020,2,1039,11,572,653,153,143,40021,63717,70.7670477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2020,3,744,10,412,572,132,153,40021,63717,70.850381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2020,4,444,20,138,412,102,132,40021,63717,70.9337144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2020,5,689,42,208,138,139,102,40021,63717,71.0170477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2020,6,693,44,252,208,132,139,40021,63717,71.100381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2020,7,841,28,422,252,120,132,40021,63717,71.1837144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2020,8,1015,22,568,422,146,120,40021,63717,71.2670477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2020,9,893,20,531,568,147,146,40021,63717,71.350381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2020,10,911,25,528,531,180,147,40021,63717,71.4337144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2020,11,845,16,515,528,170,180,40021,63717,71.5170477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2020,12,989,18,542,515,165,170,40021,63717,71.600381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2021,1,974,13,515,542,104,165,40021,63717,71.6837144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2021,2,877,11,484,515,78,104,40021,63717,71.7670477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2021,3,820,12,477,484,91,78,40021,63717,71.850381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2021,4,851,27,514,477,144,91,40021,63717,71.9337144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2021,5,1032,37,562,514,157,144,40021,63717,72.0170477956308,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2021,6,1082,33,653,562,148,157,40021,63717,72.100381128964,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2021,7,814,23,556,653,137,148,40021,63717,72.1837144622973,4902958,10576416
REM25,Villeray-Saint-Michel-Parc-Extension,2021,8,109,2,70,556,8,137,40021,63717,72.2670477956308,4902958,10576416
REM27,Lachine,2015,2,497,5,274,263,58,52,15019,18981,63.2007867282455,3061561,2418654
REM27,Lachine,2015,3,528,6,250,274,76,58,15019,18981,63.2841200615787,3061561,2418654
REM27,Lachine,2015,4,387,12,212,250,69,76,15019,18981,63.367453394912,3061561,2418654
REM27,Lachine,2015,5,415,16,258,212,54,69,15019,18981,63.4507867282455,3061561,2418654
REM27,Lachine,2015,6,469,13,256,258,63,54,15019,18981,63.5341200615787,3061561,2418654
REM27,Lachine,2015,7,369,9,228,256,60,63,15019,18981,63.617453394912,3061561,2418654
REM27,Lachine,2015,8,517,6,284,228,94,60,15019,18981,63.7007867282455,3061561,2418654
REM27,Lachine,2015,9,430,10,244,284,68,94,15019,18981,63.7841200615787,3061561,2418654
REM27,Lachine,2015,10,449,10,236,244,54,68,15019,18981,63.867453394912,3061561,2418654
REM27,Lachine,2015,11,427,10,242,236,57,54,15019,18981,63.9507867282455,3061561,2418654
REM27,Lachine,2015,12,404,11,235,242,53,57,15019,18981,64.0341200615787,3061561,2418654
REM27,Lachine,2016,1,440,7,232,235,74,53,15019,18981,64.117453394912,3061561,2418654
REM27,Lachine,2016,2,502,10,269,232,46,74,15019,18981,64.2007867282455,3061561,2418654
REM27,Lachine,2016,3,434,7,249,269,37,46,15019,18981,64.2841200615787,3061561,2418654
REM27,Lachine,2016,4,426,14,240,249,51,37,15019,18981,64.367453394912,3061561,2418654
REM27,Lachine,2016,5,425,18,257,240,50,51,15019,18981,64.4507867282455,3061561,2418654
REM27,Lachine,2016,6,526,19,280,257,49,50,15019,18981,64.5341200615787,3061561,2418654
REM27,Lachine,2016,7,553,18,288,280,55,49,15019,18981,64.617453394912,3061561,2418654
REM27,Lachine,2016,8,416,17,235,288,69,55,15019,18981,64.7007867282455,3061561,2418654
REM27,Lachine,2016,9,541,10,271,235,40,69,15019,18981,64.7841200615787,3061561,2418654
REM27,Lachine,2016,10,468,9,250,271,76,40,15019,18981,64.867453394912,3061561,2418654
REM27,Lachine,2016,11,440,5,226,250,41,76,15019,18981,64.9507867282455,3061561,2418654
REM27,Lachine,2016,12,485,6,283,226,51,41,15019,18981,65.0341200615787,3061561,2418654
REM27,Lachine,2017,1,408,8,246,283,34,51,15019,18981,65.117453394912,3061561,2418654
REM27,Lachine,2017,2,429,4,250,246,44,34,15019,18981,65.2007867282455,3061561,2418654
REM27,Lachine,2017,3,425,6,238,250,47,44,15019,18981,65.2841200615787,3061561,2418654
REM27,Lachine,2017,4,451,5,245,238,36,47,15019,18981,65.367453394912,3061561,2418654
REM27,Lachine,2017,5,425,15,265,245,56,36,15019,18981,65.4507867282455,3061561,2418654
REM27,Lachine,2017,6,492,13,280,265,55,56,15019,18981,65.5341200615787,3061561,2418654
REM27,Lachine,2017,7,560,16,316,280,50,55,15019,18981,65.617453394912,3061561,2418654
REM27,Lachine,2017,8,445,5,260,316,49,50,15019,18981,65.7007867282455,3061561,2418654
REM27,Lachine,2017,9,475,6,286,260,45,49,15019,18981,65.7841200615787,3061561,2418654
REM27,Lachine,2017,10,483,7,242,286,66,45,15019,18981,65.867453394912,3061561,2418654
REM27,Lachine,2017,11,428,9,253,242,52,66,15019,18981,65.9507867282455,3061561,2418654
REM27,Lachine,2017,12,521,3,293,253,58,52,15019,18981,66.0341200615787,3061561,2418654
REM27,Lachine,2018,1,568,6,299,293,37,58,15019,18981,66.117453394912,3061561,2418654
REM27,Lachine,2018,2,390,3,258,299,50,37,15019,18981,66.2007867282455,3061561,2418654
REM27,Lachine,2018,3,457,7,265,258,50,50,15019,18981,66.2841200615787,3061561,2418654
REM27,Lachine,2018,4,451,11,264,265,61,50,15019,18981,66.367453394912,3061561,2418654
REM27,Lachine,2018,5,456,23,259,264,48,61,15019,18981,66.4507867282455,3061561,2418654
REM27,Lachine,2018,6,534,25,294,259,54,48,15019,18981,66.5341200615787,3061561,2418654
REM27,Lachine,2018,7,541,20,294,294,69,54,15019,18981,66.617453394912,3061561,2418654
REM27,Lachine,2018,8,489,10,267,294,69,69,15019,18981,66.7007867282455,3061561,2418654
REM27,Lachine,2018,9,505,10,263,267,58,69,15019,18981,66.7841200615787,3061561,2418654
REM27,Lachine,2018,10,484,12,247,263,53,58,15019,18981,66.867453394912,3061561,2418654
REM27,Lachine,2018,11,423,6,229,247,47,53,15019,18981,66.9507867282455,3061561,2418654
REM27,Lachine,2018,12,380,7,223,229,49,47,15019,18981,67.0341200615787,3061561,2418654
REM27,Lachine,2019,1,531,8,278,223,35,49,15019,18981,67.117453394912,3061561,2418654
REM27,Lachine,2019,2,435,6,254,278,38,35,15019,18981,67.2007867282455,3061561,2418654
REM27,Lachine,2019,3,454,10,253,254,25,38,15019,18981,67.2841200615787,3061561,2418654
REM27,Lachine,2019,4,464,13,248,253,53,25,15019,18981,67.367453394912,3061561,2418654
REM27,Lachine,2019,5,446,11,271,248,48,53,15019,18981,67.4507867282455,3061561,2418654
REM27,Lachine,2019,6,423,15,267,271,35,48,15019,18981,67.5341200615787,3061561,2418654
REM27,Lachine,2019,7,440,3,261,267,48,35,15019,18981,67.617453394912,3061561,2418654
REM27,Lachine,2019,8,452,13,236,261,49,48,15019,18981,67.7007867282455,3061561,2418654
REM27,Lachine,2019,9,390,12,206,236,46,49,15019,18981,67.7841200615787,3061561,2418654
REM27,Lachine,2019,10,471,7,246,206,46,46,15019,18981,67.867453394912,3061561,2418654
REM27,Lachine,2019,11,535,9,279,246,43,46,15019,18981,67.9507867282455,3061561,2418654
REM27,Lachine,2019,12,456,8,240,279,22,43,15019,18981,68.0341200615787,3061561,2418654
REM27,Lachine,2020,1,425,5,243,240,43,22,15019,18981,68.117453394912,3061561,2418654
REM27,Lachine,2020,2,451,5,246,243,43,43,15019,18981,68.2007867282455,3061561,2418654
REM27,Lachine,2020,3,292,7,163,246,34,43,15019,18981,68.2841200615787,3061561,2418654
REM27,Lachine,2020,4,224,17,72,163,28,34,15019,18981,68.367453394912,3061561,2418654
REM27,Lachine,2020,5,329,14,100,72,45,28,15019,18981,68.4507867282455,3061561,2418654
REM27,Lachine,2020,6,391,25,156,100,45,45,15019,18981,68.5341200615787,3061561,2418654
REM27,Lachine,2020,7,405,12,166,156,38,45,15019,18981,68.617453394912,3061561,2418654
REM27,Lachine,2020,8,489,13,266,166,47,38,15019,18981,68.7007867282455,3061561,2418654
REM27,Lachine,2020,9,451,10,225,266,42,47,15019,18981,68.7841200615787,3061561,2418654
REM27,Lachine,2020,10,439,16,245,225,45,42,15019,18981,68.867453394912,3061561,2418654
REM27,Lachine,2020,11,374,5,214,245,46,45,15019,18981,68.9507867282455,3061561,2418654
REM27,Lachine,2020,12,530,13,227,214,49,46,15019,18981,69.0341200615787,3061561,2418654
REM27,Lachine,2021,1,434,4,202,227,29,49,15019,18981,69.117453394912,3061561,2418654
REM27,Lachine,2021,2,396,7,190,202,31,29,15019,18981,69.2007867282455,3061561,2418654
REM27,Lachine,2021,3,456,8,211,190,34,31,15019,18981,69.2841200615787,3061561,2418654
REM27,Lachine,2021,4,348,12,195,211,40,34,15019,18981,69.367453394912,3061561,2418654
REM27,Lachine,2021,5,445,14,235,195,46,40,15019,18981,69.4507867282455,3061561,2418654
REM27,Lachine,2021,6,532,17,284,235,25,46,15019,18981,69.5341200615787,3061561,2418654
REM27,Lachine,2021,7,412,10,246,284,38,25,15019,18981,69.617453394912,3061561,2418654
REM27,Lachine,2021,8,60,2,36,246,1,38,15019,18981,69.7007867282455,3061561,2418654
REM31,Pierrefonds-Roxboro,2015,2,352,6,196,259,13,22,23922,20548,41.8883335497005,9425914,2650955
REM31,Pierrefonds-Roxboro,2015,3,312,4,195,196,39,13,23922,20548,41.9716668830338,9425914,2650955
REM31,Pierrefonds-Roxboro,2015,4,390,19,214,195,23,39,23922,20548,42.055000216367,9425914,2650955
REM31,Pierrefonds-Roxboro,2015,5,460,20,266,214,36,23,23922,20548,42.1383335497005,9425914,2650955
REM31,Pierrefonds-Roxboro,2015,6,409,12,222,266,40,36,23922,20548,42.2216668830338,9425914,2650955
REM31,Pierrefonds-Roxboro,2015,7,445,9,264,222,55,40,23922,20548,42.305000216367,9425914,2650955
